,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5292,5647_03,1,0,3,1,48.0,0,0.0,0.0,0.0,2851.0,1478.0,Majoram Tachor,False
5293,5648_01,1,0,3,3,27.0,0,332.0,918.0,0.0,5.0,4817.0,Edaruma Braned,False
5294,5648_02,1,0,3,3,50.0,0,0.0,103.0,0.0,240.0,8221.0,Unukath Braned,False
5295,5650_01,2,0,7,1,24.0,0,56.0,22.0,285.0,1453.0,0.0,Elsane Coopezmaney,False
5296,5651_01,2,0,7,2,26.0,0,807.0,0.0,0.0,0.0,40.0,Kentha Franton,True
5297,5652_01,2,0,6,1,24.0,0,215.0,0.0,0.0,0.0,350.0,Erice Franchaney,False
5298,5653_01,2,1,7,1,15.0,0,0.0,0.0,0.0,0.0,0.0,Hanne Wardendez,False
5299,5655_01,2,0,6,2,42.0,0,1188.0,39.0,3.0,3.0,0.0,Laude Browlerson,False
5300,5659_01,2,0,6,1,51.0,0,0.0,0.0,0.0,0.0,880.0,Letta Alberts,False
5301,5661_01,2,0,5,2,43.0,0,635.0,53.0,0.0,3.0,0.0,Elany Ellahan,True
5302,5661_02,2,1,7,3,31.0,0,0.0,0.0,0.0,0.0,0.0,Vane Ellahan,False
5303,5662_01,2,1,7,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Alendy Wolferguson,True
5304,5662_02,2,0,6,1,31.0,0,13.0,0.0,0.0,679.0,0.0,Karia Wolferguson,False
5305,5663_01,1,0,1,1,33.0,0,0.0,1513.0,5.0,63.0,144.0,Alsuud Ressing,True
5306,5667_01,2,0,7,3,21.0,0,0.0,496.0,0.0,3867.0,30.0,Moniey Combson,False
5307,5671_01,2,0,7,1,13.0,0,56.0,1706.0,15.0,0.0,23.0,Berly Acobsond,False
5308,5673_01,2,0,6,1,29.0,0,286.0,545.0,0.0,0.0,0.0,Pattin Bradlerson,True
5309,5674_01,1,0,2,1,22.0,0,0.0,11594.0,0.0,10247.0,1.0,Alrain Unsible,False
5310,5677_01,3,0,5,1,22.0,0,1035.0,0.0,264.0,0.0,0.0,Hoces Fisun,False
5311,5679_01,2,1,7,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Loise Casonston,True
5312,5679_02,2,1,7,3,35.0,0,0.0,0.0,0.0,0.0,0.0,Shelle Casonston,True
5313,5679_03,2,1,7,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Jennya Casonston,True
5314,5680_01,2,0,5,1,18.0,0,0.0,0.0,1609.0,0.0,0.0,Ryanne Blanglison,True
5315,5681_01,2,1,7,1,66.0,0,0.0,0.0,0.0,0.0,0.0,Jodip Ellson,True
5316,5684_01,2,1,2,1,33.0,0,0.0,0.0,0.0,0.0,0.0,Zaninon Busive,True
5317,5684_02,1,1,2,3,48.0,0,0.0,0.0,0.0,0.0,0.0,Azhah Busive,True
5318,5684_03,1,0,2,3,38.0,0,0.0,1198.0,48.0,278.0,1244.0,Genubik Busive,False
5319,5684_04,1,1,2,1,62.0,0,0.0,0.0,0.0,0.0,0.0,Okulus Folhal,True
5320,5685_01,2,1,7,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Ianne Bryants,False
5321,5686_01,3,0,7,3,44.0,0,2267.0,0.0,107.0,0.0,0.0,Lix Cry,False
5322,5686_02,3,0,4,3,25.0,0,1410.0,123.0,26.0,9.0,812.0,Pil Cry,False
5323,5687_01,2,0,6,1,15.0,0,348.0,1627.0,0.0,0.0,0.0,Erie Mccarry,False
5324,5688_01,2,0,6,1,20.0,0,12.0,177.0,1110.0,0.0,0.0,Isaacy Newtontoss,True
5325,5689_01,2,0,6,1,34.0,0,233.0,0.0,0.0,1054.0,156.0,Raceky Scotterkins,False
5326,5692_01,3,0,5,1,23.0,0,821.0,0.0,863.0,664.0,0.0,Mele Madan,False
5327,5693_01,2,0,6,1,45.0,0,0.0,0.0,2332.0,84.0,0.0,Hellia Blacks,True
5328,5695_01,2,1,7,1,39.0,0,0.0,0.0,0.0,0.0,0.0,Brene Collinson,True
5329,5696_01,2,1,7,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Janney Mcgoway,True
5330,5698_01,2,0,6,1,14.0,0,0.0,0.0,325.0,247.0,305.0,Natha Mulley,False
5331,5698_02,2,0,7,1,26.0,0,178.0,0.0,3.0,0.0,704.0,Missing,True
5332,5700_01,2,1,7,1,47.0,0,0.0,0.0,0.0,0.0,0.0,Coreen Ricks,True
5334,5702_01,2,1,7,3,28.0,0,0.0,0.0,0.0,0.0,0.0,Katiey Estron,True
5335,5704_01,2,1,7,1,22.0,0,0.0,0.0,0.0,0.0,0.0,Melara Callowery,True
5336,5705_01,2,1,7,1,17.0,0,0.0,0.0,0.0,0.0,0.0,Letty Chanan,True
5337,5706_01,2,0,6,1,16.0,0,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds,True
5338,5706_02,2,0,7,1,9.0,0,0.0,0.0,0.0,0.0,0.0,Tricki Marshopper,True
5339,5707_01,2,0,6,1,15.0,0,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez,True
5340,5709_01,1,0,3,1,33.0,0,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld,True
5341,5710_01,2,0,6,1,61.0,0,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson,True
5342,5711_01,2,0,6,1,19.0,0,0.0,0.0,0.0,692.0,164.0,Daryla Mullericer,False
5343,5712_01,1,1,5,1,61.0,0,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry,True
5344,5713_01,2,0,7,1,42.0,0,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson,True
5345,5714_01,2,0,7,1,4.0,0,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton,False
5346,5714_02,2,0,7,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,True
5347,5714_03,2,0,7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon,True
5348,5714_04,2,1,7,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon,True
5350,5716_01,2,0,6,2,29.0,0,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,True
5351,5717_01,2,0,7,1,59.0,0,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,True
5352,5718_01,2,1,7,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Racyle Kaney,True
5353,5719_01,2,0,7,1,70.0,0,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams,True
5354,5719_02,2,1,7,1,3.0,0,0.0,0.0,0.0,0.0,0.0,Min Tranciams,False
5355,5721_01,1,1,2,1,37.0,0,0.0,0.0,0.0,0.0,0.0,Giedia Mostedry,True
5356,5721_02,1,0,2,1,58.0,0,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry,False
5357,5722_01,2,0,7,1,44.0,0,69.0,0.0,17.0,176.0,2105.0,Joyces Ington,False
5358,5723_01,3,1,5,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Quakes Puff,False
5359,5724_01,2,1,7,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,True
5360,5725_01,2,0,6,1,24.0,0,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,True
5361,5726_01,1,1,2,3,27.0,0,0.0,0.0,0.0,0.0,0.0,Bottom Dindeng,True
5362,5727_01,2,0,7,3,28.0,0,0.0,0.0,0.0,711.0,0.0,Kenny Santin,False
5363,5728_01,2,0,6,1,24.0,0,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson,False
5364,5729_01,3,1,6,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Honjay Merie,True
5365,5730_01,2,0,6,1,25.0,0,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman,False
5366,5732_01,2,0,7,1,20.0,0,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman,False
5367,5733_01,2,0,7,3,34.0,0,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds,True
5368,5733_02,2,0,6,1,28.0,0,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,False
5370,5736_01,2,0,6,1,23.0,0,1.0,0.0,1.0,0.0,618.0,Ton Maynardner,False
5371,5737_01,1,0,3,1,39.0,0,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont,True
5372,5737_02,1,0,3,1,35.0,0,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont,True
5373,5738_01,2,1,7,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,True
5374,5739_01,2,1,7,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas,True
5375,5740_01,1,0,1,1,42.0,0,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle,False
5376,5740_02,1,0,1,3,32.0,0,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,False
5377,5742_01,2,0,6,3,50.0,0,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen,False
5378,5744_01,2,0,7,1,23.0,0,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez,True
5379,5746_01,2,0,7,1,19.0,0,0.0,0.0,0.0,5381.0,139.0,Rica Vandan,False
5380,5747_01,2,0,6,1,29.0,0,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney,False
5381,5748_01,1,0,1,1,35.0,1,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt,False
5382,5750_01,2,0,5,1,18.0,0,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,False
5383,5751_01,2,0,7,2,24.0,0,160.0,20.0,39.0,552.0,1.0,Missing,False
5384,5755_01,2,0,7,1,23.0,0,88.0,0.0,586.0,0.0,0.0,Loreen Cardner,True
5385,5756_01,2,0,6,1,51.0,0,542.0,0.0,360.0,0.0,0.0,Card Dicksons,False
5386,5756_02,2,0,6,1,42.0,0,439.0,0.0,0.0,0.0,254.0,Billia Briggston,False
5387,5756_03,2,0,6,2,19.0,0,5.0,0.0,0.0,716.0,0.0,Inerry Briggston,False
5388,5756_04,2,0,6,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Missing,False
5389,5756_05,2,1,6,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Fery Briggston,True
5390,5756_06,2,0,6,2,22.0,0,158.0,0.0,476.0,0.0,26.0,Karena Briggston,False
5391,5756_07,2,0,7,1,25.0,0,12.0,6.0,2817.0,342.0,0.0,Shanie Garden,False
5392,5756_08,2,0,6,2,31.0,0,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston,False
5393,5757_01,2,0,6,1,23.0,0,0.0,0.0,0.0,558.0,1.0,Dianya Salin,False
5394,5758_01,2,1,7,1,22.0,0,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,True
5395,5761_01,1,1,2,1,55.0,0,0.0,0.0,0.0,0.0,0.0,Weino Icablebat,True
5396,5763_01,2,0,6,1,40.0,0,0.0,0.0,56.0,1.0,642.0,Andan Alentonway,False
5397,5763_02,2,0,6,1,24.0,0,0.0,0.0,0.0,838.0,193.0,Erick Alentonway,False
5398,5764_01,2,0,6,1,25.0,0,0.0,0.0,1037.0,8.0,1.0,Shery Nolds,True
5399,5765_01,1,0,3,1,42.0,0,0.0,1871.0,0.0,570.0,199.0,Altairk Heermy,False
5400,5767_01,2,1,7,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh,True
5401,5768_01,1,1,2,1,54.0,0,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,True
5402,5768_02,1,1,2,3,22.0,0,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,True
5403,5769_01,1,1,2,1,22.0,0,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,True
5404,5769_02,1,1,2,3,19.0,0,0.0,0.0,0.0,0.0,0.0,Muonon Oppont,True
5405,5771_01,2,0,7,1,47.0,0,0.0,868.0,0.0,4.0,0.0,Sanda Fielson,True
5406,5772_01,3,0,6,3,23.0,0,610.0,858.0,75.0,1358.0,0.0,Vuls Sidne,False
5407,5773_01,1,1,3,3,61.0,0,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit,True
5408,5776_01,2,0,6,1,21.0,0,0.0,128.0,209.0,4.0,383.0,Luise Saundez,False
5409,5777_01,2,0,6,2,46.0,0,559.0,25.0,0.0,22.0,765.0,Katen River,False
5410,5778_01,2,0,7,1,36.0,0,0.0,0.0,0.0,0.0,907.0,Verney Pernard,False
5411,5779_01,2,0,7,1,15.0,0,0.0,706.0,0.0,0.0,0.0,Glene Simsey,True
5412,5780_01,1,0,2,1,33.0,0,2233.0,6408.0,0.0,23.0,273.0,Genif Ousious,True
5413,5780_02,1,1,2,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Ousious,True
5414,5780_03,1,1,2,3,21.0,0,0.0,0.0,0.0,0.0,0.0,Betenar Ousious,True
5415,5781_01,2,0,6,3,21.0,0,0.0,0.0,0.0,1.0,594.0,Nichad Harley,False
5416,5783_01,2,0,6,3,43.0,0,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez,True
5417,5785_01,2,0,6,2,34.0,0,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway,False
5418,5786_01,2,0,7,2,47.0,0,14.0,3.0,0.0,1720.0,0.0,Alfrey Sarios,False
5419,5788_01,3,0,6,1,27.0,0,850.0,0.0,681.0,1.0,0.0,Ves Birte,True
5420,5790_01,1,0,3,1,46.0,0,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,False
5421,5791_01,2,0,7,1,46.0,0,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,True
5422,5792_01,1,0,2,3,40.0,0,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor,False
5423,5793_01,1,1,5,3,59.0,0,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,True
5424,5794_01,1,0,4,1,45.0,0,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely,False
5425,5795_01,2,0,6,2,19.0,0,0.0,95.0,595.0,0.0,0.0,Evey Hodes,True
5426,5796_01,3,0,6,1,32.0,0,6769.0,0.0,0.0,113.0,1.0,Grog Pre,False
5427,5799_01,2,1,6,3,39.0,0,0.0,0.0,0.0,0.0,0.0,Cruts Cres,True
5428,5800_01,2,0,6,1,40.0,0,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney,False
5429,5802_01,3,0,4,1,44.0,0,815.0,219.0,22.0,0.0,0.0,Terry Killé,True
5430,5804_01,2,1,7,1,26.0,0,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,False
5431,5806_01,2,0,6,1,22.0,0,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,False
5432,5808_01,2,0,7,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Keitha Josey,False
5433,5808_02,2,0,6,1,18.0,0,0.0,3.0,41.0,359.0,393.0,Ferry Josey,False
5434,5808_03,2,0,6,1,53.0,0,751.0,0.0,0.0,7.0,0.0,Haryn Josey,False
5435,5809_01,2,0,6,1,22.0,0,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey,False
5436,5809_02,2,0,6,1,46.0,0,0.0,98.0,2077.0,0.0,0.0,Eilan Clemondsey,True
5437,5810_01,2,1,7,1,28.0,0,0.0,0.0,0.0,0.0,0.0,Valey Chapmaney,True
5438,5810_02,2,0,5,1,31.0,0,0.0,1489.0,68.0,6.0,0.0,Annez Chapmaney,True
5439,5811_01,1,0,1,3,36.0,0,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,False
5440,5811_02,1,0,1,3,46.0,0,35.0,3953.0,0.0,2108.0,0.0,Sadlam Fulatorly,True
5441,5812_01,2,1,7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Holey Domington,True
5442,5812_02,2,0,7,1,3.0,0,0.0,0.0,0.0,0.0,0.0,Garry Domington,True
5443,5812_03,2,1,7,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Evaned Domington,True
5444,5812_04,2,1,7,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Domington,True
5445,5812_05,2,1,7,1,41.0,0,0.0,0.0,0.0,0.0,0.0,Dian Domington,True
5446,5812_06,2,1,7,3,11.0,0,0.0,0.0,0.0,0.0,0.0,Karena Domington,True
5447,5813_01,2,1,7,1,41.0,0,0.0,0.0,0.0,0.0,0.0,Coreee Hortis,True
5448,5814_01,3,0,4,1,17.0,0,513.0,0.0,669.0,0.0,0.0,Prabon Bine,False
5449,5814_02,3,1,4,3,21.0,0,0.0,0.0,0.0,0.0,0.0,Fal Bine,True
5450,5814_03,3,1,4,3,21.0,0,0.0,0.0,0.0,0.0,0.0,Scers Bine,True
5451,5814_04,3,0,4,1,27.0,0,89.0,888.0,51.0,5.0,0.0,Honda Bine,True
5452,5814_05,3,1,4,1,54.0,0,0.0,0.0,0.0,0.0,0.0,Caper Bine,True
5453,5814_06,3,0,4,1,15.0,0,2309.0,0.0,1142.0,1.0,10.0,Feles Bine,False
5454,5814_07,3,1,4,1,39.0,0,0.0,0.0,0.0,0.0,0.0,Naffsh Bine,True
5455,5816_01,2,0,7,1,31.0,0,1.0,0.0,7.0,0.0,387.0,Armene Vines,True
5456,5817_01,3,1,6,1,28.0,0,0.0,0.0,0.0,0.0,0.0,Alex Berle,True
5457,5818_01,2,0,7,1,21.0,0,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,False
5458,5819_01,1,1,2,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Alcorab Suptive,True
5459,5820_01,2,0,6,1,45.0,0,112.0,406.0,198.0,0.0,0.0,Ellene Tersony,True
5460,5821_01,1,0,3,3,44.0,0,0.0,496.0,99.0,317.0,5615.0,Dirfak Calazy,False
5461,5822_01,2,1,7,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,True
5462,5823_01,2,1,7,3,18.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Antoshipson,True
5463,5824_01,2,1,7,3,20.0,0,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,True
5464,5825_01,1,0,2,1,43.0,0,0.0,8808.0,0.0,580.0,0.0,Betenar Apenelexy,True
5465,5826_01,2,1,5,3,46.0,0,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,True
5466,5827_01,2,0,7,1,53.0,0,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,True
5467,5828_01,2,0,7,1,21.0,0,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,False
5468,5829_01,2,0,6,1,23.0,0,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,False
5469,5831_01,2,0,7,3,9.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,False
5470,5834_01,2,0,6,1,19.0,0,546.0,11.0,0.0,325.0,218.0,Sterry Brenney,False
5471,5835_01,2,1,7,2,52.0,0,0.0,0.0,0.0,0.0,0.0,Stendy Avidson,True
5472,5836_01,1,1,2,3,31.0,0,0.0,0.0,0.0,0.0,0.0,Phah Irintious,True
5473,5837_01,2,0,6,1,62.0,0,761.0,15.0,0.0,0.0,0.0,Eleaha Maynardner,False
5474,5839_01,1,1,3,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,True
5475,5840_01,2,1,7,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,False
5476,5842_01,1,1,3,3,28.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Maging,True
5477,5842_02,1,1,3,3,27.0,0,0.0,0.0,0.0,0.0,0.0,Zaurid Prefule,True
5478,5843_01,2,1,7,1,58.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Hessey,True
5479,5844_01,2,0,5,3,24.0,0,0.0,30.0,835.0,0.0,0.0,Lavey Spencervan,True
5480,5846_01,3,0,5,1,27.0,1,149.0,0.0,890.0,9.0,0.0,Morny Gerin,False
5481,5847_01,2,0,6,1,33.0,0,36.0,0.0,0.0,1415.0,0.0,Olly Trankliney,False
5482,5848_01,2,0,5,1,28.0,0,229.0,761.0,0.0,0.0,6.0,Eriana Benney,True
5483,5849_01,2,0,6,1,39.0,0,0.0,0.0,0.0,0.0,1104.0,Jilley Brightez,False
5484,5852_01,2,0,5,1,27.0,0,0.0,0.0,0.0,727.0,260.0,Stendy Byerry,False
5485,5854_01,2,0,6,1,36.0,0,0.0,75.0,106.0,0.0,1903.0,Molley Olshaffey,True
5486,5855_01,2,0,6,1,64.0,0,0.0,623.0,1827.0,0.0,0.0,Hanna Horndley,True
5487,5855_02,2,0,7,2,41.0,0,0.0,0.0,687.0,0.0,65.0,Rhony Horndley,True
5489,5856_02,1,1,2,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Alark Wincer,True
5491,5858_01,2,0,7,3,22.0,0,483.0,0.0,0.0,304.0,21.0,Wally Barberts,True
5492,5859_01,2,0,5,1,23.0,0,0.0,456.0,2624.0,912.0,8.0,Leene Griffince,True
5493,5860_01,3,0,6,1,40.0,0,7.0,0.0,6.0,1206.0,88.0,Hers Raste,False
5494,5860_02,3,1,6,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Aps Raste,True
5495,5860_03,3,0,6,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Chex Raste,True
5496,5861_01,2,0,7,1,27.0,0,0.0,1774.0,0.0,17.0,13.0,Melica Browlerson,True
5497,5863_01,2,0,7,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Lawren Loverthyo,True
5498,5863_02,2,0,6,1,17.0,0,0.0,566.0,18.0,318.0,0.0,Allene Loverthyo,False
5499,5867_01,2,0,6,1,45.0,0,0.0,0.0,0.0,1501.0,24.0,Noria Rocknight,False
5500,5868_01,2,0,5,1,62.0,0,104.0,53.0,194.0,436.0,0.0,Yolace Blangibson,False
5501,5869_01,2,1,7,3,14.0,0,0.0,0.0,0.0,0.0,0.0,Diandi Polliamposs,True
5502,5871_01,2,0,6,3,24.0,0,0.0,1369.0,848.0,0.0,0.0,Anda Flemaney,True
5503,5874_01,2,1,7,2,51.0,0,0.0,0.0,0.0,0.0,0.0,Gory Simonsents,True
5504,5875_01,2,0,5,1,49.0,0,20.0,0.0,0.0,769.0,0.0,Toddie Nasquez,False
5505,5876_01,3,0,4,1,52.0,0,1364.0,131.0,444.0,0.0,0.0,Eles Cone,True
5506,5876_02,3,1,6,3,35.0,0,0.0,0.0,0.0,0.0,0.0,Eloos Cone,True
5507,5876_03,3,1,6,1,22.0,0,0.0,0.0,0.0,0.0,0.0,Wal Cone,True
5508,5877_01,2,0,6,1,17.0,0,0.0,0.0,1552.0,0.0,0.0,Tyle Carsoning,False
5509,5878_01,1,1,2,3,47.0,0,0.0,0.0,0.0,0.0,0.0,Duhrak Busive,True
5510,5879_01,3,1,6,1,25.0,0,0.0,0.0,0.0,0.0,0.0,Whark Cooki,True
5511,5880_01,2,1,7,1,11.0,0,0.0,0.0,0.0,0.0,0.0,Leneva Pooley,True
5512,5882_01,2,0,6,1,17.0,0,18.0,10.0,73.0,0.0,1049.0,Celis Morez,False
5513,5885_01,2,0,6,1,41.0,0,8.0,532.0,0.0,0.0,100.0,Danna Oneiles,True
5514,5885_02,2,0,6,1,55.0,0,0.0,0.0,0.0,507.0,909.0,Philia Oneiles,True
5515,5885_03,2,0,6,1,29.0,0,0.0,2395.0,7.0,20.0,6.0,Glena Oneiles,True
5516,5885_04,2,0,7,1,19.0,0,0.0,0.0,0.0,888.0,0.0,Aliedy Oneiles,False
5517,5885_05,2,1,7,3,23.0,0,0.0,0.0,0.0,0.0,0.0,Philda Oneiles,True
5518,5885_06,2,0,7,1,32.0,0,4518.0,914.0,0.0,93.0,0.0,Carold Oneiles,False
5519,5885_07,2,0,7,1,27.0,0,0.0,0.0,0.0,0.0,1818.0,Ivanna Oneiles,False
5520,5885_08,2,0,7,1,25.0,0,0.0,0.0,892.0,0.0,0.0,Fayene Oneiles,True
5521,5886_01,3,0,6,1,24.0,0,10.0,49.0,0.0,1497.0,10.0,Swack Fate,False
5522,5886_02,3,1,5,1,30.0,0,0.0,0.0,0.0,0.0,0.0,Cird Fate,False
5523,5887_01,2,0,5,2,50.0,0,781.0,2.0,0.0,61.0,0.0,Adrie Cochrisons,True
5524,5887_02,2,0,6,1,51.0,0,201.0,574.0,40.0,0.0,11.0,Ryanne Cochrisons,False
5525,5888_01,3,0,6,3,27.0,0,1331.0,0.0,0.0,0.0,0.0,Yogal Blate,False
5526,5888_02,3,0,6,1,35.0,0,750.0,0.0,0.0,0.0,1065.0,Wifel Blate,False
5527,5889_01,2,0,7,1,48.0,0,0.0,0.0,790.0,2368.0,1292.0,Leony Perrerojass,False
5528,5890_01,2,1,7,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Ambert Woody,True
5529,5891_01,2,1,7,2,19.0,0,0.0,0.0,0.0,0.0,0.0,Bony Steeletters,True
5530,5894_01,2,1,7,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Gabrin Navages,True
5531,5897_01,1,0,3,3,25.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
5532,5898_01,2,1,7,3,41.0,0,0.0,0.0,0.0,0.0,0.0,Lolas Dickley,True
5533,5900_01,3,1,6,1,62.0,0,0.0,0.0,0.0,0.0,0.0,Forms Nutca,True
5534,5900_02,3,1,6,1,30.0,0,0.0,0.0,0.0,0.0,0.0,Fispot Nutca,True
5535,5900_03,3,1,6,1,6.0,0,0.0,0.0,0.0,0.0,0.0,Gonut Nutca,True
5536,5901_01,2,0,6,3,15.0,0,0.0,40.0,0.0,0.0,839.0,Kennie Castannison,False
5537,5902_01,3,0,4,2,34.0,0,162.0,0.0,690.0,28.0,0.0,Igrish Win,False
5538,5903_01,2,0,5,1,34.0,0,223.0,0.0,13.0,514.0,41.0,Vivia Doughan,False
5539,5905_01,2,0,7,1,23.0,0,16.0,687.0,1.0,1.0,0.0,Elindy Byerry,True
5540,5906_01,2,0,7,1,51.0,0,0.0,0.0,207.0,347.0,262.0,Dwin Santin,False
5541,5907_01,2,1,7,2,63.0,0,0.0,0.0,0.0,0.0,0.0,Winia Jarvey,True
5542,5908_01,2,0,6,1,42.0,0,84.0,392.0,300.0,0.0,0.0,Paulia Brooker,True
5543,5909_01,2,0,6,3,19.0,0,0.0,716.0,0.0,0.0,0.0,Luisy Fryan,True
5544,5909_02,2,1,7,1,5.0,0,0.0,0.0,0.0,0.0,0.0,Anda Fryan,True
5545,5909_03,2,1,7,3,2.0,0,0.0,0.0,0.0,0.0,0.0,Holey Fryan,True
5546,5912_01,2,1,7,1,15.0,0,0.0,0.0,0.0,0.0,0.0,Dianya Joycerton,True
5547,5913_01,1,0,4,1,36.0,0,0.0,6.0,0.0,1.0,1407.0,Beidus Peterive,False
5548,5915_01,2,0,5,1,32.0,0,0.0,0.0,39.0,0.0,749.0,Garion Mcneiley,False
5549,5916_01,2,0,5,1,19.0,0,2.0,3.0,450.0,204.0,0.0,Marky Meltonway,True
5550,5919_01,1,0,1,3,26.0,0,0.0,2427.0,15.0,5.0,0.0,Phonons Heracker,True
5551,5920_01,2,0,6,1,33.0,0,48.0,94.0,756.0,308.0,0.0,Celina Buckeenez,False
5552,5921_01,2,1,7,1,38.0,0,0.0,0.0,0.0,0.0,0.0,Vandy Campson,True
5553,5921_02,2,0,6,1,22.0,0,0.0,0.0,859.0,62.0,0.0,Brance Campson,False
5554,5922_01,2,0,7,1,32.0,0,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,False
5555,5923_01,3,1,6,3,30.0,0,0.0,0.0,0.0,0.0,0.0,Oafron Batte,True
5556,5924_01,2,0,6,1,51.0,0,152.0,55.0,25.0,74.0,289.0,Nelley Brantuarez,False
